web-scraper-order,web-scraper-start-url,link to product,link to product-href,name,price,link to reviews,link to reviews-href,image-src,ratings
"1637689227-3388","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Maybelline Intant Anti Age l'effaceur - Anti-cernes correcteur fluide - 05 BRIGHTENER- 6,8 ml4.4 out of 5(36)Options disponibles:81.00 Dhs88.60 Dhs9%","https://www.jumia.ma/maybelline-new-york-maybelline-intant-anti-age-leffaceur-anti-cernes-correcteur-fluide-05-brightener-68-ml-32209286.html","Maybelline New York Maybelline Intant Anti Age l'effaceur - Anti-cernes correcteur fluide - 05 BRIGHTENER- 6,8 ml","81.00 Dhs","(36 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB14NP2NNAFAMZ/","null","5 out of 5"
"1637688604-2909","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Boutique OfficielleGolden Rose VERNIS PERFECT NUDE LOOK  014 out of 5(12)Options disponibles:25.00 Dhs","https://www.jumia.ma/golden-rose-vernis-perfect-nude-look-01-35041836.html","Golden Rose VERNIS PERFECT NUDE LOOK  01","25.00 Dhs","(12 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST11ZR8LNAFAMZ/","null","4 out of 5"
"1637688341-2775","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleGolden Rose MASCARA GOLDEN ROSE BUILDING VOLUME X 43.3 out of 5(14)39.00 Dhs","https://www.jumia.ma/golden-rose-mascara-golden-rose-building-volume-x-4-34701793.html","Golden Rose MASCARA GOLDEN ROSE BUILDING VOLUME X 4","39.00 Dhs","(14 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0NN507NAFAMZ/","null","3 out of 5"
"1637687133-2337","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Boutique OfficielleGolden Rose FOND DE TEINT ET CORRECTEUR TOTAL COVER 2 IN 1 N°153.5 out of 5(2)Options disponibles:135.00 Dhs","https://www.jumia.ma/golden-rose-fond-de-teint-et-correcteur-total-cover-2-in-1-n15-35041888.html","Golden Rose FOND DE TEINT ET CORRECTEUR TOTAL COVER 2 IN 1 N°15","135.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST1GVLD1NAFAMZ/","null","5 out of 5"
"1637681553-1788","https://www.jumia.ma/maquillage/?page=49#catalog-listing","Boutique OfficielleGolden Rose CRAYON À LÈVRES MAT N°025 out of 5(1)Options disponibles:45.00 Dhs","https://www.jumia.ma/golden-rose-crayon-a-levres-mat-n02-37700903.html","Golden Rose CRAYON À LÈVRES MAT N°02","45.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0IEB6TNAFAMZ/","null","5 out of 5"
"1637689101-3221","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Palette de maquillage Collection.3.8 out of 5(51)59.00 Dhs139.00 Dhs58%offres à partir de","https://www.jumia.ma/palette-de-maquillage-collection.-generic-mpg915180.html","Palette de maquillage Collection.","59.00 Dhs","(51 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0GMUIHNAFAMZ/","null","1 out of 5"
"1637688302-2748","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Revolution - *Jewel Collection* - Palette de fard à paupières - Gilded5 out of 5(4)71.50 Dhsoffres à partir de","https://www.jumia.ma/revolution-jewel-collection-palette-de-fard-a-paupieres-gilded-revolution-mpg886703.html","Revolution - *Jewel Collection* - Palette de fard à paupières - Gilded","71.50 Dhs","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE466HB1KZG8YNAFAMZ/","null","5 out of 5"
"1637682029-1813","https://www.jumia.ma/maquillage/?page=45#catalog-listing","sun Sèche-ongles vernis à 24 lampe LED lumière soleil rapide et instantané avec réglage minuterie4.5 out of 5(2)124.00 Dhs399.00 Dhs69%offres à partir de","https://www.jumia.ma/seche-ongles-vernis-a-24-lampe-led-lumiere-soleil-rapide-et-instantane-avec-reglage-minuterie-sun-mpg1131831.html","sun Sèche-ongles vernis à 24 lampe LED lumière soleil rapide et instantané avec réglage minuterie","124.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/SU740ST0PPV61NAFAMZ/","null","5 out of 5"
"1637688361-2781","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficielleMaybelline New York Lasting Drama Eyeliner Carbon Matte 24h - LAPIS NAVY4.1 out of 5(31)Options disponibles:44.00 Dhs65.00 Dhs32%","https://www.jumia.ma/matte-eyeliner-lasting-drama-carbon-matte-820-lapis-navy-3600531509163-maybelline-new-york-mpg845241.html","Maybelline New York Lasting Drama Eyeliner Carbon Matte 24h - LAPIS NAVY","44.00 Dhs","(31 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB1MBOZFNAFAMZ/","null","4 out of 5"
"1637687077-2319","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Revolution Makeup revolution soph x1.5 out of 5(2)59.99 Dhs","https://www.jumia.ma/revolution-soph-x-revolution-makeup-mpg845269.html","Revolution Makeup revolution soph x","59.99 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE985HB0QRPX7NAFAMZ/","null","2 out of 5"
"1637683031-1879","https://www.jumia.ma/maquillage/?page=38#catalog-listing","OPI Vernis à Ongles NLP35 Grandma Kissed A Gaucho 15ml5 out of 5(1)142.90 Dhs","https://www.jumia.ma/opi-vernis-a-ongles-nlp35-grandma-kissed-a-gaucho-15ml-39745407.html","OPI Vernis à Ongles NLP35 Grandma Kissed A Gaucho 15ml","142.90 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR265ST15Y39LNAFAMZ/","null","5 out of 5"
"1637683548-1908","https://www.jumia.ma/maquillage/?page=35#catalog-listing","Golden Rose Vernis à Ongles Color Expert Nail Lacquer N°: 103 By Golden Rose 10.2ml4.5 out of 5(15)36.74 Dhs41.00 Dhs10%","https://www.jumia.ma/vernis-a-ongles-color-expert-nail-lacquer-n-103-by-golden-rose-10.2ml-golden-rose-mpg896806.html","Golden Rose Vernis à Ongles Color Expert Nail Lacquer N°: 103 By Golden Rose 10.2ml","36.74 Dhs","(15 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870HB04SK96NAFAMZ/","null","5 out of 5"
"1637682324-1833","https://www.jumia.ma/maquillage/?page=43#catalog-listing","Rouge a levre matte lipstick 4in1 Long Lasting3.3 out of 5(26)38.00 Dhs","https://www.jumia.ma/matte-lipstick-4in1-long-lasting-rouge-a-levre-generic-mpg932245.html","Rouge a levre matte lipstick 4in1 Long Lasting","38.00 Dhs","(26 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0SMUYKNAFAMZ/","null","1 out of 5"
"1637681518-1786","https://www.jumia.ma/maquillage/?page=49#catalog-listing","Boutique OfficiellePastel SHOW BY PASTEL SHOW YOUR GLOW LIQUID HIGHLIGHTER3.6 out of 5(7)39.00 Dhs","https://www.jumia.ma/pastel-show-by-pastel-show-your-glow-liquid-highlighter-35346323.html","Pastel SHOW BY PASTEL SHOW YOUR GLOW LIQUID HIGHLIGHTER","39.00 Dhs","(7 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PA336ST0J9OHTNAFAMZ/","null","5 out of 5"
"1637688977-3152","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleL'Oréal Paris Fond de teint Infaillible Fresh Wear - IVOIRE 204.5 out of 5(50)Options disponibles:113.74 Dhs130.00 Dhs13%offres à partir de","https://www.jumia.ma/infaillible-24h-fond-de-teint-fluide-loreal-paris-mpg846572.html","L'Oréal Paris Fond de teint Infaillible Fresh Wear - IVOIRE 20","113.74 Dhs","(50 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB111M7BNAFAMZ/","null","5 out of 5"
"1637687366-2384","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleEssie Vernis à ongles ESSIE 24 In Stitche4.4 out of 5(5)51.97 Dhs70.00 Dhs26%","https://www.jumia.ma/essie-vernis-a-ongles-essie-24-in-stitche-33479180.html","Essie Vernis à ongles ESSIE 24 In Stitche","51.97 Dhs","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES507HB04VP6HNAFAMZ/","null","4 out of 5"
"1637689214-3362","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Mascara Volum'express - THE COLOSSAL BIG SHOT BOLDER NOIR4.1 out of 5(328)73.00 Dhs100.00 Dhs27%","https://www.jumia.ma/maybelline-new-york-maybelline-mascara-volumexpress-the-colossal-big-shot-bolder-noir-32208859.html","Maybelline New York Maybelline - Mascara Volum'express - THE COLOSSAL BIG SHOT BOLDER NOIR","73.00 Dhs","(328 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA310HB1L31NJNAFAMZ/","null","1 out of 5"
"1637688667-2931","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleL'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 135 RADIANT VANILLA - 30 ml4.2 out of 5(10)Options disponibles:93.33 Dhs120.00 Dhs22%","https://www.jumia.ma/loreal-paris-fond-de-teint-haute-couvrance-matifiant-infaillible-24h-matte-cover-135-radiant-vanilla-30-ml-33603787.html","L'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 135 RADIANT VANILLA - 30 ml","93.33 Dhs","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB1AVGY1NAFAMZ/","null","5 out of 5"
"1637682940-1874","https://www.jumia.ma/maquillage/?page=39#catalog-listing","Boutique OfficielleRevolution Makeup Revolution Conceal & Define Foundation F104.2 out of 5(6)149.00 Dhs","https://www.jumia.ma/revolution-makeup-revolution-conceal-define-foundation-f10-24575279.html","Revolution Makeup Revolution Conceal & Define Foundation F10","149.00 Dhs","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE466HB1LWKEENAFAMZ/","null","5 out of 5"
"1637683888-1937","https://www.jumia.ma/maquillage/?page=32#catalog-listing","Kiss Beauty Eyeliner, stylo Eyeliner noir .3.9 out of 5(9)34.40 Dhs99.00 Dhs65%","https://www.jumia.ma/kiss-beauty-eyeliner-stylo-eyeliner-noir-.-36830338.html","Kiss Beauty Eyeliner, stylo Eyeliner noir .","34.40 Dhs","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/KI458ST1DLHO7NAFAMZ/","null","5 out of 5"
"1637688215-2691","https://www.jumia.ma/maquillage/?page=5#catalog-listing","Boutique OfficiellePastel Vernis à ongles #1204.2 out of 5(10)25.00 Dhs","https://www.jumia.ma/vernis-a-ongles-120-pastel-mpg873252.html","Pastel Vernis à ongles #120","25.00 Dhs","(10 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/PA336ST0Y18APNAFAMZ/","null","5 out of 5"
"1637687351-2381","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleMaybelline New York MASC COLOSSA MARVEL NU WSH 01 BLAC1 out of 5(1)71.00 Dhs100.00 Dhs29%","https://www.jumia.ma/maybelline-new-york-masc-colossa-marvel-nu-wsh-01-blac-37101458.html","Maybelline New York MASC COLOSSA MARVEL NU WSH 01 BLAC","71.00 Dhs","(1 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB1EUMWTNAFAMZ/","null","1 out of 5"
"1637687113-2330","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Bh Cosmetics Set de 14 pinceaux visage et  yeux  + trousse 4.5 out of 5(38)96.89 Dhs","https://www.jumia.ma/set-de-14-pinceaux-visage-et-yeux-trousse-bh-cosmetics-mpg47196.html","Bh Cosmetics Set de 14 pinceaux visage et  yeux  + trousse","96.89 Dhs","(38 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BH300HB15R3EDNAFAMZ/","null","5 out of 5"
"1637688946-3133","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleGolden Rose CRAYON À LÈVRES MAT N°274 out of 5(6)Options disponibles:34.00 Dhs45.00 Dhs24%","https://www.jumia.ma/golden-rose-crayon-a-levres-mat-n27-37700910.html","Golden Rose CRAYON À LÈVRES MAT N°27","34.00 Dhs","(6 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST014QN9NAFAMZ/","null","5 out of 5"
"1637687038-2310","https://www.jumia.ma/maquillage/?page=12#catalog-listing","360° rotation cosmetic organizer3.7 out of 5(3)136.00 Dhs399.00 Dhs66%offres à partir de","https://www.jumia.ma/360-rotation-cosmetic-organizer-generic-mpg867252.html","360° rotation cosmetic organizer","136.00 Dhs","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0R3OATNAFAMZ/","null","5 out of 5"
"1637689194-3335","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Eyeliner liquide Hyper Easy - BLACK4.3 out of 5(44)59.00 Dhs89.00 Dhs34%","https://www.jumia.ma/maybelline-new-york-eyeliner-liquide-hyper-easy-black-35855431.html","Maybelline New York Eyeliner liquide Hyper Easy - BLACK","59.00 Dhs","(44 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB080ELPNAFAMZ/","null","1 out of 5"
"1637689032-3174","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleMaybelline New York Maybelline - Crayon à sourcils Master Shape - DEEP BROWN3.6 out of 5(18)Options disponibles:37.00 Dhs49.92 Dhs26%","https://www.jumia.ma/maybelline-new-york-maybelline-crayon-a-sourcils-master-shape-deep-brown-33479086.html","Maybelline New York Maybelline - Crayon à sourcils Master Shape - DEEP BROWN","37.00 Dhs","(18 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB14JKBDNAFAMZ/","null","5 out of 5"
"1637687884-2570","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Boutique OfficielleL'Oréal Paris L'Oréal Paris - Poudre fondante perfectrice et bienfaisante - Accord Parfait - BEIGE4.5 out of 5(4)116.63 Dhs149.95 Dhs22%","https://www.jumia.ma/loreal-paris-loreal-paris-poudre-fondante-perfectrice-et-bienfaisante-accord-parfait-beige-32209044.html","L'Oréal Paris L'Oréal Paris - Poudre fondante perfectrice et bienfaisante - Accord Parfait - BEIGE","116.63 Dhs","(4 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB0Q908FNAFAMZ/","null","5 out of 5"
"1637689122-3242","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleGolden Rose CRAYON KHOL KAJAL GOLDEN ROSE4.2 out of 5(25)29.00 Dhs","https://www.jumia.ma/golden-rose-crayon-khol-kajal-golden-rose-34701765.html","Golden Rose CRAYON KHOL KAJAL GOLDEN ROSE","29.00 Dhs","(25 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GO870ST0XRIAFNAFAMZ/","null","5 out of 5"
"1637687366-2383","https://www.jumia.ma/maquillage/?page=10#catalog-listing","Boutique OfficielleEssie Vernis à ongles ESSIE 24 In Stitche4.4 out of 5(5)51.97 Dhs70.00 Dhs26%","https://www.jumia.ma/essie-vernis-a-ongles-essie-24-in-stitche-33479180.html","Essie Vernis à ongles ESSIE 24 In Stitche","51.97 Dhs","(5 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES507HB04VP6HNAFAMZ/","null","5 out of 5"
"1637688777-3015","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleL'Oréal Paris L'Oréal Paris - Brume fixatrice Infaillible Magic Setting Spray4.4 out of 5(13)77.77 Dhs100.00 Dhs22%","https://www.jumia.ma/loreal-paris-loreal-paris-brume-fixatrice-infaillible-magic-setting-spray-32362097.html","L'Oréal Paris L'Oréal Paris - Brume fixatrice Infaillible Magic Setting Spray","77.77 Dhs","(13 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB1B1T3NNAFAMZ/","null","4 out of 5"
"1637688840-3048","https://www.jumia.ma/maquillage/?page=2#catalog-listing","Boutique OfficielleL'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 110 ROSE VANILLE - 30 ml4.6 out of 5(9)Options disponibles:92.00 Dhs120.00 Dhs23%","https://www.jumia.ma/loreal-paris-fond-de-teint-haute-couvrance-matifiant-infaillible-24h-matte-cover-110-rose-vanille-30-ml-33603784.html","L'Oréal Paris Fond de teint Haute couvrance matifiant - Infaillible 24h Matte Cover - 110 ROSE VANILLE - 30 ml","92.00 Dhs","(9 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/BR590HB0T0GSPNAFAMZ/","null","5 out of 5"
"1637686609-2228","https://www.jumia.ma/maquillage/?page=14#catalog-listing","Ministar BB crème ministar teinté matte Anthelios xl5 out of 5(3)85.00 Dhs160.00 Dhs47%offres à partir de","https://www.jumia.ma/bb-creme-ministar-teinte-matte-anthelios-xl-ministar-mpg79505.html","Ministar BB crème ministar teinté matte Anthelios xl","85.00 Dhs","(3 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MI528HB0UN0HYNAFAMZ/","null","5 out of 5"
"1637688737-2975","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleEssie Vernis à ongles ESSIE 77 Chinchilly4.7 out of 5(12)54.44 Dhs70.00 Dhs22%","https://www.jumia.ma/essie-vernis-a-ongles-essie-77-chinchilly-33479199.html","Essie Vernis à ongles ESSIE 77 Chinchilly","54.44 Dhs","(12 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES507HB1N2589NAFAMZ/","null","5 out of 5"
"1637687077-2318","https://www.jumia.ma/maquillage/?page=11#catalog-listing","Revolution Makeup revolution soph x1.5 out of 5(2)59.99 Dhs","https://www.jumia.ma/revolution-soph-x-revolution-makeup-mpg845269.html","Revolution Makeup revolution soph x","59.99 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/RE985HB0QRPX7NAFAMZ/","null","1 out of 5"
"1637688722-2968","https://www.jumia.ma/maquillage/?page=3#catalog-listing","Boutique OfficielleNIVEA LABELLO Baume à Lèvres - Original - 4.8g4.1 out of 5(15)27.50 Dhs29.00 Dhs5%","https://www.jumia.ma/nivea-labello-baume-a-levres-original-4.8g-37899764.html","NIVEA LABELLO Baume à Lèvres - Original - 4.8g","27.50 Dhs","(15 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/NI504ST0RV30HNAFAMZ/","null","5 out of 5"
"1637682324-1831","https://www.jumia.ma/maquillage/?page=43#catalog-listing","Rouge a levre matte lipstick 4in1 Long Lasting3.3 out of 5(26)38.00 Dhs","https://www.jumia.ma/matte-lipstick-4in1-long-lasting-rouge-a-levre-generic-mpg932245.html","Rouge a levre matte lipstick 4in1 Long Lasting","38.00 Dhs","(26 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/GE232ST0SMUYKNAFAMZ/","null","4 out of 5"
"1637685525-2058","https://www.jumia.ma/maquillage/?page=20#catalog-listing","Kiss Beauty Highlight and Contour Accent et Contour Stick Baton3.1 out of 5(11)32.00 Dhs99.00 Dhs68%offres à partir de","https://www.jumia.ma/highlight-and-contour-accent-et-contour-stick-baton-kiss-beauty-mpg91057.html","Kiss Beauty Highlight and Contour Accent et Contour Stick Baton","32.00 Dhs","(11 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/KI458ST0OHTY0NAFAMZ/","null","1 out of 5"
"1637682561-1851","https://www.jumia.ma/maquillage/?page=42#catalog-listing","Venalisa Kit de Gel UV Poly LED professionnel LED UV 30g manucure limes à ongles AU314.5 out of 5(2)Options disponibles:700.00 Dhs850.00 Dhs18%","https://www.jumia.ma/venalisa-kit-de-gel-uv-poly-led-professionnel-led-uv-30g-manucure-limes-a-ongles-au31-40831450.html","Venalisa Kit de Gel UV Poly LED professionnel LED UV 30g manucure limes à ongles AU31","700.00 Dhs","(2 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/VE105ST0381BGNAFAMZ/","null","4 out of 5"
"1637687971-2608","https://www.jumia.ma/maquillage/?page=7#catalog-listing","Technic Mega Matte Bronze And Contours4.4 out of 5(31)48.00 Dhs110.00 Dhs56%offres à partir de","https://www.jumia.ma/mega-matte-bronze-and-contour-technic-mpg94011.html","Technic Mega Matte Bronze And Contours","48.00 Dhs","(31 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/TE505HB1JTSJ6NAFAMZ/","null","5 out of 5"
"1637689194-3331","https://www.jumia.ma/maquillage/?page=1#catalog-listing","Boutique OfficielleMaybelline New York Eyeliner liquide Hyper Easy - BLACK4.3 out of 5(44)59.00 Dhs89.00 Dhs34%","https://www.jumia.ma/maybelline-new-york-eyeliner-liquide-hyper-easy-black-35855431.html","Maybelline New York Eyeliner liquide Hyper Easy - BLACK","59.00 Dhs","(44 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/MA596HB080ELPNAFAMZ/","null","5 out of 5"
"1637688455-2822","https://www.jumia.ma/maquillage/?page=4#catalog-listing","Boutique OfficielleEssie Vernis à ongles ESSIE 121 Topless and barefoot4.6 out of 5(25)50.04 Dhs70.00 Dhs29%","https://www.jumia.ma/essie-vernis-a-ongles-essie-121-topless-and-barefoot-33479216.html","Essie Vernis à ongles ESSIE 121 Topless and barefoot","50.04 Dhs","(25 avis)","https://www.jumia.ma/catalog/productratingsreviews/sku/ES507HB10HTEHNAFAMZ/","null","5 out of 5"
